,index,0,1,2,3,4,5,6,7
4381,4381,        126.80,        544.03,        670.83,        670.83,          0.00,          0.00,         55.97,          0.00
4382,4382,        306.82,        583.83,        890.65,        775.40,        115.25,          0.00,        416.17,          0.00
4383,4383,          0.00,         51.03,         51.03,         51.03,          0.00,          0.00,        548.97,          0.00
4384,4384,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        700.00,          0.00
4385,4385,        492.54,       1408.53,       1901.07,       1336.31,        564.76,          0.00,        191.47,          0.00
4386,4386,          0.00,       9322.57,       9322.57,       9322.57,          0.00,          0.00,          0.00,        622.57
4387,4387,          0.00,        235.16,        235.16,        217.46,         17.70,          0.00,          0.00,         35.16
4388,4388,          0.00,        217.64,        217.64,        217.64,          0.00,          0.00,          0.00,        117.64
4389,4389,         17.54,          0.00,         17.54,         17.54,          0.00,          0.00,        100.00,          0.00
4390,4390,          0.00,         91.68,         91.68,         91.68,          0.00,          0.00,        108.32,          0.00
4391,4391,          0.00,         26.87,         26.87,         26.87,          0.00,          0.00,          0.00,         26.87
4392,4392,          0.00,          5.54,          5.54,          5.54,          0.00,          0.00,         94.46,          0.00
4393,4393,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4394,4394,          0.00,          6.80,          6.80,          6.80,          0.00,          0.00,         93.20,          0.00
4395,4395,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4396,4396,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4397,4397,          0.00,         42.31,         42.31,         42.31,          0.00,          0.00,         57.69,          0.00
4398,4398,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
4399,4399,          0.00,        254.05,        254.05,        254.05,          0.00,          0.00,          0.00,        254.05
4400,4400,          0.00,         19.82,         19.82,         19.82,          0.00,          0.00,         80.18,          0.00
4401,4401,          0.00,         62.39,         62.39,         62.39,          0.00,          0.00,         37.61,          0.00
4402,4402,          0.00,    2478156.26,    2478156.26,    2478156.26,          0.00,          0.00,      81843.74,          0.00
4403,4403,          0.00,      23497.82,      23497.82,      23497.82,          0.00,          0.00,        902.18,          0.00
4404,4404,          0.00,    1832837.31,    1832837.31,    1832837.31,          0.00,          0.00,      17162.69,          0.00
4405,4405,          0.00,       5008.71,       5008.71,       5008.71,          0.00,          0.00,          0.00,       2208.71
4406,4406,          0.00,        691.55,        691.55,        691.55,          0.00,          0.00,        508.45,          0.00
4407,4407,          0.00,        968.24,        968.24,        968.24,          0.00,          0.00,        431.76,          0.00
4408,4408,          0.00,       1363.25,       1363.25,       1363.25,          0.00,          0.00,        136.75,          0.00
4409,4409,          0.00,       3396.22,       3396.22,       3396.22,          0.00,          0.00,          0.00,       1796.22
4410,4410,          0.00,       1524.11,       1524.11,       1524.11,          0.00,          0.00,          0.00,         24.11
4411,4411,          0.00,        998.96,        998.96,        998.96,          0.00,          0.00,        201.04,          0.00
4412,4412,          0.00,      36237.68,      36237.68,      36237.68,          0.00,          0.00,       4462.32,          0.00
4413,4413,          0.00,        159.39,        159.39,        159.39,          0.00,          0.00,          0.00,         59.39
4414,4414,          0.00,      76720.48,      76720.48,      76720.48,          0.00,          0.00,          0.00,        920.48
4415,4415,          0.00,       7571.93,       7571.93,       7571.93,          0.00,          0.00,       7928.07,          0.00
4416,4416,          0.00,        150.00,        150.00,        150.00,          0.00,          0.00,        150.00,          0.00
4417,4417,          0.00,       2550.16,       2550.16,       2550.16,          0.00,          0.00,       1849.84,          0.00
4418,4418,          0.00,     187611.92,     187611.92,     187611.92,          0.00,          0.00,      32388.08,          0.00
4419,4419,          0.00,     484323.29,     484323.29,     484323.29,          0.00,          0.00,          0.00,      20323.29
4420,4420,          0.00,      92677.61,      92677.61,      92677.61,          0.00,          0.00,          0.00,      10677.61
4421,4421,          0.00,      20692.10,      20692.10,      20692.10,          0.00,          0.00,       1007.90,          0.00
4422,4422,       2224.12,       6470.31,       8694.43,       7481.48,       1212.95,          0.00,       1029.69,          0.00
4423,4423,       3061.94,       7113.12,      10175.06,       9848.61,        326.45,          0.00,       4686.88,          0.00
4424,4424,        156.58,        374.93,        531.51,        460.51,         71.00,          0.00,        125.07,          0.00
4425,4425,       1025.98,       7886.47,       8912.45,       7078.43,       1834.02,          0.00,          0.00,       4886.47
4426,4426,          0.00,         15.95,         15.95,          0.00,         15.95,          0.00,          0.00,         15.95
4427,4427,        621.52,       5566.93,       6188.45,       5907.00,        281.45,          0.00,          0.00,       1966.93
4428,4428,          0.00,       5490.05,       5490.05,       5490.05,          0.00,          0.00,      38009.95,          0.00
4429,4429,          0.00,       3232.50,       3232.50,          0.00,       3232.50,          0.00,          0.00,       3032.50
4430,4430,          0.00,          1.95,          1.95,          1.95,          0.00,          0.00,          0.00,          1.95
4431,4431,        368.67,        159.86,        528.53,        368.67,        159.86,          0.00,       2240.14,          0.00
4432,4432,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        400.00,          0.00
4433,4433,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       1700.00,          0.00
4434,4434,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       1000.00,          0.00
4435,4435,          0.00,       2433.04,       2433.04,       1996.53,        436.51,          0.00,       4566.96,          0.00
4436,4436,       3633.13,       3930.48,       7563.61,       7280.21,        283.40,          0.00,        769.52,          0.00
